ap,auc,dataset,path,type,name,query_index,lag_normalized_inverted
0.6105991093,0.6098615102,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),422,0.8083056555
0.6055893319,0.5912195582,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),423,0.7991459421
0.0052466102,0.3666666667,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),424,0.3644752018
0.5643459654,0.529641057,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),425,0.7688893775
0.5659285886,0.5339158698,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),426,0.7709898045
0.667856283,0.6412101371,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),427,0.8237087871
0.5561989613,0.5308540204,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),428,0.7694853664
0.5916132357,0.5984031278,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),429,0.8026755853
0.0018867925,0.0910652921,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),430,0.0847750865
0.0040816327,0.5807560137,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),431,0.5778546713
0.5173147534,0.495101041,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),432,0.7519181586
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),433,1
0.4434312933,0.3944486316,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),434,0.7024626494
0.5581321632,0.5679612794,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),435,0.7877179989
0.5314317563,0.4883767488,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),436,0.7486141811
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),437,1
0.3637106712,0.7616984402,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),438,0.7621107266
0.4177071687,0.6620450607,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),439,0.6626297578
0.4903055998,0.4841608177,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),440,0.7465426855
0.5444721419,0.5573154647,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),441,0.7824871833
0.4203588682,0.8922588099,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),442,0.8924452134
0.0226303172,0.5932986713,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),443,0.5940023068
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),444,1
0.0244310502,0.6354708261,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),445,0.6361014994
0.1234305475,0.8223570191,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),446,0.8226643599
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),447,1
0.5515626428,0.5104691695,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),448,0.7594692805
0.4775030958,0.4341584625,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),449,0.7219740542
0.4882343022,0.4513637006,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),450,0.730427839
0.5227841741,0.4921216261,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),451,0.7504542246
0.4366575411,0.4269866692,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),452,0.7184501973
0.4941039833,0.4708771021,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),453,0.7400157387
0.5195496527,0.493523011,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),454,0.7511427943
0.4757771012,0.4536954166,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),455,0.7315735265
0.4680531214,0.4148805879,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),456,0.7125018805
0.5567473328,0.5376960761,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),457,0.772847207
0.4964972638,0.4480427717,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),458,0.7287961023
0.5563642794,0.5474468887,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),459,0.7776382636
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),460,1
0.5160419607,0.5163573414,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),461,0.7623624307
0.4722222222,0.9936781609,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),462,0.993656286
0.4443636484,0.4905496037,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),0,0.886299133
0.3870012828,0.4714746102,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),1,0.8820419113
0.4082004608,0.5288737915,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),2,0.8948524552
0.352908071,0.4411636617,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),3,0.875277011
0.4379692681,0.5048340737,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),4,0.8894871895
0.4311902023,0.4949917255,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),5,0.8872905408
0.4311902023,0.4949917255,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),6,0.8872905408
0.4032823532,0.5027436634,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),7,0.8890206446
0.5295245703,0.5957669193,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),8,0.9097818903
0.4506700454,0.4938594199,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),9,0.887037829
0.4540149056,0.5315739047,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),10,0.8954550756
0.427794544,0.4692970996,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),11,0.8815559271
0.424914113,0.4588450483,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),12,0.8792232028
0.501654335,0.545509973,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),13,0.8985653746
0.5222108765,0.5866213744,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),14,0.9077407566
0.5424379639,0.6272101733,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),15,0.9167995024
0.4602456487,0.5268704817,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),16,0.8944053497
0.4738829074,0.5400226461,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),17,0.8973406944
0.3631140732,0.4453444822,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),18,0.8762101007
0.3591777537,0.4394216532,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),19,0.8748882236
0.4219248775,0.5210347531,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),20,0.893102912
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),21,1
0.4722020226,0.578782336,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),22,0.9059912134
0.4954094663,0.5499520948,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),23,0.8995567824
0.4631630951,0.5057921784,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),24,0.8897010225
0.5265844059,0.5724240049,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),25,0.9045721395
0.4535039004,0.512847313,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),26,0.8912756114
0.4357902017,0.4896785994,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),27,0.8861047393
0.4116290553,0.4983886421,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),28,0.8880486762
0.4782401282,0.5286995906,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),29,0.8948135765
0.5102577319,0.5828760561,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),30,0.9069048637
0.4589286996,0.5446389687,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),31,0.8983709809
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),32,1
0.4177230566,0.4946433238,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),33,0.8872127833
0.0440038685,0.8472222222,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),34,0.9429065744
0.4488533118,0.494294922,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),35,0.8871350259
0.382217853,0.4355892344,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),36,0.8740328914
0.3914296336,0.4527480185,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),37,0.877862447
0.4172189214,0.5003048515,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),38,0.8884763423
0.411908115,0.4992596464,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),39,0.8882430699
0.4356430654,0.5321836077,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),40,0.8955911512
0.4290380738,0.532444909,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),41,0.8956494693
0.4324096584,0.5231251633,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),42,0.8935694569
0.4508284508,0.5072728856,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),43,0.8900314918
0.4313069926,0.5533490114,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),44,0.9003149178
0.4595040835,0.5347966205,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),45,0.8961743323
0.4930644497,0.5741660134,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),46,0.9049609269
0.4821566108,0.5586621374,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),47,0.9015007193
0.5505106857,0.6278198763,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),48,0.9169355779
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),49,1
0.4911872196,0.5553523212,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),50,0.9007620232
0.5325784182,0.5814824493,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),51,0.9065938338
0.4766338555,0.5701593938,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),52,0.9040667159
0.5022761728,0.571640101,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),53,0.9043971852
0.5350877354,0.5872310774,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),54,0.9078768322
0.0714285714,0.8402777778,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),55,0.9403114187
0.4940345128,0.5725111053,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),56,0.9045915789
0.4621326633,0.5375838342,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),57,0.8967963921
0.4438193885,0.4760038324,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),58,0.8830527584
0.4539919739,0.4982144413,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),59,0.8880097974
0.0596491228,0.8935185185,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),60,0.9602076125
0.585654801,0.6092674854,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),61,0.9127949924
0.4962435602,0.5603170456,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),62,0.9018700673
0.4194128106,0.5105827019,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),63,0.8907701878
0.5066557989,0.5420259559,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),64,0.8977877999
0.5181320046,0.5623203554,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),65,0.9023171727
0.5119195912,0.5510844003,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),66,0.8998094942
0.4923978486,0.5759951224,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),67,0.9053691536
0.4982983406,0.5987283338,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),68,0.9104428288
0.4421739096,0.522254159,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),69,0.8933750632
0.4326737183,0.5422001568,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),70,0.8978266786
0.5156138273,0.5692883895,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),71,0.9038723222
0.4898313001,0.5154603258,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),72,0.8918587924
0.5060711227,0.5530877101,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),73,0.9002565997
0.58640639,0.6488110792,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),74,0.9216204658
0.5706611111,0.6304328891,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),75,0.917518759
0.4549726785,0.4963853323,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),76,0.8876015707
0.5943419301,0.6753767093,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),77,0.9275494732
0.5092945934,0.5536974131,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),78,0.9003926752
0.5053247184,0.5745144151,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),79,0.9050386843
0.5070007842,0.5770403275,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),80,0.905602426
0.5387828621,0.6115320965,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),81,0.913300416
0.5292570428,0.6059576692,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),82,0.9120562964
0.5436417636,0.5970734257,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),83,0.9100734808
0.1416666667,0.8587962963,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),84,0.9472318339
0.1294117647,0.9166666667,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),85,0.9688581315
